1324763856710,passion,compassAvailable=true
timestamp,locationmethod,gpserror,latitude,longitude,altitude,speed,heading,horizEPE,vertEPE,nmea,,,,,,compassAccuracy,compassValues,numSats,extras
1324764181000,gps,,45.53682842,-122.6991896,-8.399999618530273,2.75,102.1,6.708204,,"null",,,,,,0.0625,"-41.375,-86.3125,-10.375,",11,"Bundle[mParcelledData.dataSize=4]",
1324764182000,gps,,45.53681163,-122.69916476,-8.199999809265137,2.25,117.9,8.5440035,,"null",,,,,,0.0625,"-41.375,-86.8125,-9.9375,",11,"Bundle[mParcelledData.dataSize=4]",
1324764183000,gps,,45.53680859,-122.69914127,-8.399999618530273,2.0,120.4,8.5440035,,"null",,,,,,0.0625,"-40.375,-87.3125,-8.9375,",11,"Bundle[mParcelledData.dataSize=4]",
1324764184000,gps,,45.53681441,-122.69911679,-8.600000381469727,2.25,101.6,12.369317,,"null",,,,,,0.0625,"-40.625,-87.3125,-7.9375,",11,"Bundle[mParcelledData.dataSize=4]",
1324764185000,gps,,45.53681587,-122.69906582,-9.100000381469727,4.5,93.7,6.708204,,"null",,,,,,0.0625,"-40.625,-87.0625,-8.1875,",11,"Bundle[mParcelledData.dataSize=4]",
1324764186000,gps,,45.53682152,-122.69901278,-9.5,4.75,92.3,6.3245554,,"null",,,,,,0.0625,"-41.125,-89.0625,-7.4375,",11,"Bundle[mParcelledData.dataSize=4]",
1324764187000,gps,,45.53681704,-122.69893113,-9.800000190734863,5.5,92.9,6.3245554,,"null",,,,,,0.0625,"-40.875,-89.5,-6.6875,",11,"Bundle[mParcelledData.dataSize=4]",
1324764188000,gps,,45.53681341,-122.69886929,-9.800000190734863,5.75,91.8,6.3245554,,"null",,,,,,0.0625,"-40.625,-89.75,-7.4375,",11,"Bundle[mParcelledData.dataSize=4]",
1324764189000,gps,,45.53680918,-122.69877405,-9.899999618530273,8.5,97.0,4.472136,,"null",,,,,,0.0625,"-39.875,-88.8125,-6.25,",11,"Bundle[mParcelledData.dataSize=4]",
1324764190000,gps,,45.5368095,-122.69866381,-10.100000381469727,9.5,97.3,4.472136,,"null",,,,,,0.0625,"-42.5625,-86.0625,-6.6875,",11,"Bundle[mParcelledData.dataSize=4]",
1324764191000,gps,,45.53679177,-122.69854186,-10.699999809265137,9.762812,98.7,3.6055512,,"null",,,,,,0.0625,"-41.125,-86.8125,-6.25,",11,"Bundle[mParcelledData.dataSize=4]",
1324764192000,gps,,45.53677299,-122.69840857,-10.5,10.761621,99.3,3.6055512,,"null",,,,,,0.0625,"-41.625,-87.8125,-6.6875,",11,"Bundle[mParcelledData.dataSize=4]",
1324764193000,gps,,45.53675938,-122.69825993,-10.100000381469727,12.2602,99.6,3.6055512,,"null",,,,,,0.0625,"-41.625,-88.0625,-6.4375,",11,"Bundle[mParcelledData.dataSize=4]",
1324764194000,gps,,45.53673565,-122.69809095,-9.600000381469727,13.509256,99.6,3.6055512,,"null",,,,,,0.0625,"-41.625,-88.0625,-6.6875,",11,"Bundle[mParcelledData.dataSize=4]",
1324764195000,gps,,45.53670933,-122.69791179,-9.600000381469727,14.508618,100.2,3.6055512,,"null",,,,,,0.0625,"-41.375,-87.8125,-7.1875,",11,"Bundle[mParcelledData.dataSize=4]",
1324764196000,gps,,45.53669128,-122.69773027,-10.199999809265137,14.758472,100.6,3.6055512,,"null",,,,,,0.0625,"-40.625,-88.3125,-6.4375,",11,"Bundle[mParcelledData.dataSize=4]",
1324764197000,gps,,45.53666585,-122.69754236,-10.699999809265137,15.008331,100.5,3.6055512,,"null",,,,,,0.0625,"-40.875,-86.8125,-6.6875,",11,"Bundle[mParcelledData.dataSize=4]",
1324764198000,gps,,45.53664321,-122.69734322,-11.600000381469727,16.25769,101.1,3.6055512,,"null",,,,,,0.0625,"-39.375,-88.8125,-5.75,",11,"Bundle[mParcelledData.dataSize=4]",
1324764199000,gps,,45.53661673,-122.69713719,-12.199999809265137,17.00735,101.1,3.6055512,,"null",,,,,,0.0625,"-40.125,-87.0625,-4.75,",11,"Bundle[mParcelledData.dataSize=4]",
1324764200000,gps,,45.53658654,-122.69692207,-12.300000190734863,17.25,101.0,3.6055512,,"null",,,,,,0.0625,"-39.625,-87.5625,-6.0,",11,"Bundle[mParcelledData.dataSize=4]",
1324764201000,gps,,45.53655634,-122.69669487,-12.300000190734863,18.0,100.8,3.6055512,,"null",,,,,,0.0625,"-40.375,-88.3125,-5.5,",11,"Bundle[mParcelledData.dataSize=4]",
1324764202000,gps,,45.53651323,-122.69646617,-12.699999809265137,18.5,102.9,3.6055512,,"null",,,,,,0.0625,"-38.6875,-87.3125,-4.25,",11,"Bundle[mParcelledData.dataSize=4]",
1324764203000,gps,,45.53648197,-122.69623802,-13.100000381469727,18.5,101.9,4.472136,,"null",,,,,,0.0625,"-39.625,-95.0,-15.5625,",11,"Bundle[mParcelledData.dataSize=4]",
1324764204000,gps,,45.53645025,-122.69601075,-13.0,18.256847,103.0,3.6055512,,"null",,,,,,0.0625,"-41.875,-87.3125,0.1875,",11,"Bundle[mParcelledData.dataSize=4]",
1324764205000,gps,,45.5364023,-122.69578629,-12.300000190734863,17.507141,105.0,3.6055512,,"null",,,,,,0.0625,"-42.3125,-91.0,-3.0,",11,"Bundle[mParcelledData.dataSize=4]",
1324764206000,gps,,45.53636936,-122.69556749,-11.5,17.257244,106.3,3.6055512,,"null",,,,,,0.0625,"-41.625,-89.25,-1.3125,",11,"Bundle[mParcelledData.dataSize=4]",
1324764207000,gps,,45.53632439,-122.69535539,-10.5,17.257244,106.7,3.6055512,,"null",,,,,,0.0625,"-39.875,-88.5625,-5.5,",11,"Bundle[mParcelledData.dataSize=4]",
1324764208000,gps,,45.53628267,-122.69514535,-9.800000190734863,17.257244,107.1,3.6055512,,"null",,,,,,0.0625,"-39.625,-88.8125,-3.0,",11,"Bundle[mParcelledData.dataSize=4]",
1324764209000,gps,,45.53623615,-122.69493408,-9.5,17.507141,107.3,2.828427,,"null",,,,,,0.0625,"-38.4375,-87.3125,-1.8125,",11,"Bundle[mParcelledData.dataSize=4]",
1324764210000,gps,,45.5361859,-122.69471628,-9.100000381469727,18.0,108.3,2.828427,,"null",,,,,,0.0625,"-38.9375,-88.8125,-2.5,",11,"Bundle[mParcelledData.dataSize=4]",
1324764211000,gps,,45.53613305,-122.69449629,-8.899999618530273,18.0,108.3,2.828427,,"null",,,,,,0.0625,"-39.125,-88.8125,-1.8125,",11,"Bundle[mParcelledData.dataSize=4]",
1324764212000,gps,,45.53608335,-122.69427428,-8.600000381469727,18.0,108.2,3.6055512,,"null",,,,,,0.0625,"-39.625,-91.0,-0.8125,",11,"Bundle[mParcelledData.dataSize=4]",
1324764213000,gps,,45.53603064,-122.69405953,-8.800000190734863,18.0,108.6,3.6055512,,"null",,,,,,0.0625,"-40.375,-89.25,0.4375,",11,"Bundle[mParcelledData.dataSize=4]",
1324764214000,gps,,45.53596464,-122.69383605,-8.800000190734863,18.506756,110.6,3.6055512,,"null",,,,,,0.0625,"-39.125,-88.0625,-1.3125,",11,"Bundle[mParcelledData.dataSize=4]",
1324764215000,gps,,45.53590756,-122.69361049,-8.5,18.506756,111.0,3.6055512,,"null",,,,,,0.0625,"-38.1875,-87.8125,-0.8125,",11,"Bundle[mParcelledData.dataSize=4]",
1324764216000,gps,,45.53584371,-122.69338935,-7.900000095367432,18.256847,110.2,2.828427,,"null",,,,,,0.0625,"-41.125,-83.8125,-4.5,",11,"Bundle[mParcelledData.dataSize=4]",
1324764216956,network,,45.5373367,-122.7007553,,,,1004.0,,"null",,,,,,0.0625,"-40.375,-97.4375,-16.8125,",,"Bundle[mParcelledData.dataSize=148]",
1324764217000,gps,,45.53578774,-122.69317027,-7.199999809265137,18.256847,109.9,2.828427,,"null",,,,,,0.0625,"-34.5,-105.375,-0.5625,",11,"Bundle[mParcelledData.dataSize=4]",
1324764218000,gps,,45.53573343,-122.69295581,-7.400000095367432,18.0,109.3,2.828427,,"null",,,,,,0.0625,"-45.25,-99.1875,0.4375,",11,"Bundle[mParcelledData.dataSize=4]",
1324764219000,gps,,45.53567972,-122.69273321,-7.599999904632568,18.25,108.6,3.6055512,,"null",,,,,,0.0625,"-46.0,-109.125,-6.4375,",11,"Bundle[mParcelledData.dataSize=4]",
1324764220000,gps,,45.53563173,-122.69251124,-6.900000095367432,18.256847,109.0,3.6055512,,"null",,,,,,0.0625,"-34.75,-99.4375,-3.0,",11,"Bundle[mParcelledData.dataSize=4]",
1324764221000,gps,,45.53558321,-122.69229435,-6.400000095367432,18.25,109.4,3.6055512,,"null",,,,,,0.0625,"-37.1875,-101.9375,-0.5625,",11,"Bundle[mParcelledData.dataSize=4]",
1324764222000,gps,,45.53553184,-122.69207931,-6.300000190734863,18.256847,110.3,3.6055512,,"null",,,,,,0.0625,"-37.9375,-105.125,0.4375,",11,"Bundle[mParcelledData.dataSize=4]",
1324764223000,gps,,45.53547454,-122.69185913,-5.800000190734863,18.506756,110.4,3.6055512,,"null",,,,,,0.0625,"-37.1875,-107.375,3.125,",11,"Bundle[mParcelledData.dataSize=4]",
1324764224000,gps,,45.53542067,-122.69163874,-5.199999809265137,18.506756,110.5,3.6055512,,"null",,,,,,0.0625,"-34.0,-92.5,0.6875,",11,"Bundle[mParcelledData.dataSize=4]",
